"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"имидж";"кандидат";"8";"1588";"7011";"1588";"7011";"8";"7.713187525828885";"68.40980838091734";"9.426276952358872";"2.8138408327860875";"5.150149802646307"
"имидж";"сложиться";"8";"1588";"9511";"1588";"9511";"8";"7.4579784290878015";"63.557183691398535";"9.121308273083455";"2.8086396161407796";"5.061468933700456"
"имидж";"хотеть";"8";"1588";"91970";"1588";"91970";"8";"5.326251878426842";"28.21269016250505";"6.852294859669097";"2.6370847667985937";"4.250891952525456"
"имидж";"повышение";"8";"1588";"10303";"1588";"10303";"8";"7.389051631802203";"62.2861631318102";"9.041322181620773";"2.806991870707546";"5.037749285569631"
"имидж";"восстановить";"8";"1588";"4328";"1588";"4328";"8";"8.08717289840909";"76.1020516767487";"9.908651755039523";"2.8194227784898325";"5.285515912593745"
"имидж";"вы";"8";"1588";"246110";"1588";"246110";"8";"4.352623181078336";"14.269268900132424";"5.867978706123564";"2.3163985533154747";"3.6868112761233975"
"имидж";"спортивный";"8";"1588";"6818";"1588";"6818";"8";"7.73588770667472";"68.85443343731681";"9.454191122867993";"2.8142423667111056";"5.158137764829391"
"имидж";"использовать";"8";"1588";"42516";"1588";"42516";"8";"6.078282961970261";"39.979572501932594";"7.623876820912368";"2.7399731539894217";"4.570472384625259"
"имидж";"работа";"8";"1588";"117961";"1588";"117961";"8";"5.0811071140892565";"24.53473737573336";"6.603403235222578";"2.583010838067312";"4.129971201438173"
"имидж";"время";"8";"1588";"222552";"1588";"222552";"8";"4.452562586633762";"15.603083091880547";"5.968596514417669";"2.365410658007542";"3.7574169064066103"
"имидж";"очень";"8";"1588";"134127";"1588";"134127";"8";"4.9542763445743265";"22.66913172369913";"6.474970184280829";"2.5493776907520913";"4.062898538739369"
"имидж";"высокий";"8";"1588";"49691";"1588";"49691";"8";"5.927552131615403";"37.5682933719942";"7.467933466398379";"2.7250456622173873";"4.511148379108912"
"имидж";"партнер";"7";"1588";"7587";"1588";"7587";"7";"7.514819656692487";"56.89487141225387";"8.946726862354199";"2.628876807983708";"4.849726049562779"
"имидж";"поработать";"7";"1588";"1931";"1588";"1931";"7";"8.473125192293674";"76.00511925142202";"10.315125115263758";"2.6414565087119892";"5.219861528229648"
"имидж";"твой";"7";"1588";"35956";"1588";"35956";"7";"6.105788472141005";"35.4401689072865";"7.390867149998983";"2.5657803564348";"4.354691923717066"
"имидж";"повысить";"7";"1588";"4573";"1588";"4573";"7";"7.913062948600688";"63.9515505649038";"9.452993674034218";"2.6355803472331845";"4.991405047659847"
"имидж";"лидер";"7";"1588";"11071";"1588";"11071";"7";"7.19293362597843";"51.64316245794009";"8.568834041832806";"2.62112792585193";"4.739199320458956"
"имидж";"государственный";"7";"1588";"41342";"1588";"41342";"7";"5.971731168396653";"33.54894756071339";"7.251284186333091";"2.553801171830393";"4.3032938607922935"
"имидж";"продукция";"7";"1588";"13898";"1588";"13898";"7";"6.99136566066859";"48.4915656462712";"8.341418173818";"2.6148402996215814";"4.670275837345709"
"имидж";"наносить";"7";"1588";"2753";"1588";"2753";"7";"8.263197314315665";"71.0420132712235";"9.960471892549666";"2.6396282707348595";"5.127566986147919"
"имидж";"руководитель";"7";"1588";"17277";"1588";"17277";"7";"6.793993697216847";"45.48363374767024";"8.12378698151749";"2.6073249515379775";"4.602320338469492"
"имидж";"общий";"7";"1588";"57995";"1588";"57995";"7";"5.643931752148358";"29.005078954272015";"6.912806318776296";"2.5167626717900684";"4.1710781460445805"
"имидж";"партия";"7";"1588";"23558";"1588";"23558";"7";"6.5066032124621325";"41.215227872060595";"7.813697653173543";"2.5933551671896153";"4.501521207738"
